,company_name,company_based,no_employees,tenure,headquartered,designation,experience,salary_range,avg_salary,rating
1476,Muthoot Fincorp,NBFC , 10k-50k Employees ,136,Trivandrum/Thiruvananthapuram,Sales Executive,0-6yrs,(₹1.2L/yr - ₹3.1L/yr),"₹2,24,694/year",4.0
1477,Muthoot Fincorp,NBFC , 10k-50k Employees ,136,Trivandrum/Thiruvananthapuram,Joint Custodian,1-11yrs,(₹1.0L/yr - ₹3.2L/yr),"₹2,29,355/year",4.0
1478,Muthoot Fincorp,NBFC , 10k-50k Employees ,136,Trivandrum/Thiruvananthapuram,Internal Auditor,0-9yrs,(₹1.5L/yr - ₹4.0L/yr),"₹2,46,155/year",4.0
1479,Muthoot Fincorp,NBFC , 10k-50k Employees ,136,Trivandrum/Thiruvananthapuram,Assistant Branch Manager,3-9yrs,(₹1.2L/yr - ₹3.8L/yr),"₹2,69,519/year",4.0
1480,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Officer,1-11yrs,(₹2.7L/yr - ₹8.1L/yr),"₹5,51,726/year",4.2
1481,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Senior Chemist,2-7yrs,(₹2.3L/yr - ₹6.0L/yr),"₹4,10,803/year",4.2
1482,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Deputy Manager,4-17yrs,(₹7.0L/yr - ₹20.0L/yr),"₹13,44,786/year",4.2
1483,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Senior Associate,1-8yrs,(₹3.0L/yr - ₹7.0L/yr),"₹5,22,739/year",4.2
1484,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Team Lead,7-13yrs,(₹6.4L/yr - ₹14.0L/yr),"₹10,94,421/year",4.2
1485,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Senior Team Leader,8-16yrs,(₹8.9L/yr - ₹19.5L/yr),"₹13,70,989/year",4.2
1486,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Senior Engineer,4-10yrs,(₹3.5L/yr - ₹8.5L/yr),"₹6,12,378/year",4.2
1487,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Chemist,1-6yrs,(₹1.5L/yr - ₹5.1L/yr),"₹3,25,107/year",4.2
1488,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Therapy Specialist,4-16yrs,(₹4.2L/yr - ₹11.3L/yr),"₹7,21,717/year",4.2
1489,Viatris,Pharma , 10k-50k Employees ,62,Canonsburg,Apprentice,0-1yrs,(₹90.0K/yr - ₹4.0L/yr),"₹1,69,804/year",4.2
1490,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Senior Relationship Manager,0-10yrs,(₹2.2L/yr - ₹5.5L/yr),"₹3,29,080/year",4.2
1491,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Relationship Manager,0-6yrs,(₹1.7L/yr - ₹6.0L/yr),"₹2,79,973/year",4.2
1492,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Branch Sales Manager,0-13yrs,(₹2.8L/yr - ₹10.0L/yr),"₹6,19,462/year",4.2
1493,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Branch Credit Manager,2-12yrs,(₹2.7L/yr - ₹9.5L/yr),"₹6,76,250/year",4.2
1494,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Credit Manager,4-10yrs,(₹3.0L/yr - ₹10.3L/yr),"₹6,39,562/year",4.2
1495,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Business Development Executive,2-6yrs,(₹1.3L/yr - ₹3.3L/yr),"₹2,32,243/year",4.2
1496,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Brach Operation Manager,3-12yrs,(₹3.0L/yr - ₹7.7L/yr),"₹5,19,503/year",4.2
1497,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Deputy Manager,1-16yrs,(₹3.3L/yr - ₹10.1L/yr),"₹6,34,081/year",4.2
1498,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Sales Coordinator,1-7yrs,(₹1.2L/yr - ₹3.8L/yr),"₹2,53,728/year",4.2
1499,Piramal Capital Housing Finance,NBFC , 1k-5k Employees ,3,Mumbai,Sales Manager,3-10yrs,(₹2.5L/yr - ₹11.0L/yr),"₹6,02,832/year",4.2
1500,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Deputy Manager,4-17yrs,(₹8.6L/yr - ₹20.0L/yr),"₹13,65,229/year",4.2
1501,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Store Executive,1-7yrs,(₹1.0L/yr - ₹4.4L/yr),"₹2,59,282/year",4.2
1502,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Trainee,0-6yrs,(₹1.2L/yr - ₹3.6L/yr),"₹2,26,351/year",4.2
1503,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Senior Engineer,3-13yrs,(₹4.1L/yr - ₹10.2L/yr),"₹7,05,492/year",4.2
1504,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Sales Executive,1-8yrs,(₹20.0K/yr - ₹4.5L/yr),"₹2,27,803/year",4.2
1505,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Area Sales Manager,6-15yrs,(₹5.3L/yr - ₹20.0L/yr),"₹13,06,374/year",4.2
1506,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Area Service Manager,8-16yrs,(₹6.2L/yr - ₹19.1L/yr),"₹13,04,413/year",4.2
1507,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Sales Manager,1-10yrs,(₹1.1L/yr - ₹7.0L/yr),"₹3,28,293/year",4.2
1508,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Production Engineer,0-5yrs,(₹1.2L/yr - ₹3.7L/yr),"₹2,30,588/year",4.2
1509,Royal Enfield,Automobile , 10k-50k Employees ,122,Gurgaon/Gurugram,Service Advisor,0-5yrs,(₹20.0K/yr - ₹3.1L/yr),"₹1,81,278/year",4.2
1510,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Assistant Engineer,1-7yrs,(₹1.0L/yr - ₹5.5L/yr),"₹2,71,667/year",3.8
1511,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Senior Engineer,4-11yrs,(₹2.4L/yr - ₹10.1L/yr),"₹5,53,328/year",3.8
1512,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Production Engineer,1-8yrs,(₹1.0L/yr - ₹5.5L/yr),"₹3,43,079/year",3.8
1513,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Quality Engineer,1-6yrs,(₹1.2L/yr - ₹5.8L/yr),"₹3,05,594/year",3.8
1514,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Section Manager,9-15yrs,(₹6.5L/yr - ₹17.0L/yr),"₹11,24,761/year",3.8
1515,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Design Engineer,0-6yrs,(₹1.4L/yr - ₹7.5L/yr),"₹3,55,941/year",3.8
1516,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Senior Production Engineer,4-9yrs,(₹3.3L/yr - ₹7.2L/yr),"₹5,22,478/year",3.8
1517,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Deputy Manager,10-18yrs,(₹8.0L/yr - ₹20.5L/yr),"₹13,73,434/year",3.8
1518,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Quality Inspector,0-6yrs,(₹20.0K/yr - ₹3.1L/yr),"₹1,89,683/year",3.8
1519,Samvardhana Motherson Group,Auto Components , 1k-5k Employees ,37,Noida,Mechanical Engineer,0-8yrs,(₹1.5L/yr - ₹6.4L/yr),"₹3,07,751/year",3.8
1520,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Network Engineer,0-8yrs,(₹1.5L/yr - ₹9.3L/yr),"₹4,36,601/year",4.1
1521,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Customer Service Executive,0-8yrs,(₹2.4L/yr - ₹6.5L/yr),"₹4,51,113/year",4.1
1522,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Associate Engineer,0-6yrs,(₹1.4L/yr - ₹5.2L/yr),"₹2,78,721/year",4.1
1523,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Senior Engineer,1-8yrs,(₹5.0L/yr - ₹15.0L/yr),"₹8,61,618/year",4.1
1524,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Senior Customer Service Executive,3-9yrs,(₹3.9L/yr - ₹8.5L/yr),"₹6,29,196/year",4.1
1525,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,NOC Engineer,0-6yrs,(₹1.4L/yr - ₹5.5L/yr),"₹2,95,608/year",4.1
1526,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Associate Network Engineer,0-4yrs,(₹1.5L/yr - ₹5.0L/yr),"₹2,55,401/year",4.1
1527,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Network Associate,0-4yrs,(₹1.2L/yr - ₹3.9L/yr),"₹2,43,010/year",4.1
1528,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Junior Customer Service Executive,0-6yrs,(₹1.7L/yr - ₹4.4L/yr),"₹3,52,612/year",4.1
1529,Tata Communications,Telecom , 5k-10k Employees ,37,Mumbai,Project Manager,1-17yrs,(₹2.2L/yr - ₹18.4L/yr),"₹10,08,994/year",4.1
1530,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Deputy Manager,2-15yrs,(₹5.0L/yr - ₹13.5L/yr),"₹9,50,539/year",3.9
1531,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Sales Executive,0-7yrs,(₹85.0K/yr - ₹5.0L/yr),"₹2,31,800/year",3.9
1532,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Assistant Sales Manager,1-10yrs,(₹4.0L/yr - ₹10.5L/yr),"₹7,00,075/year",3.9
1533,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Area Sales Manager,2-12yrs,(₹4.2L/yr - ₹14.8L/yr),"₹9,55,754/year",3.9
1534,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Project Engineer,2-11yrs,(₹1.8L/yr - ₹9.3L/yr),"₹5,50,241/year",3.9
1535,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Executive Assistant,1-13yrs,(₹2.4L/yr - ₹6.5L/yr),"₹4,58,921/year",3.9
1536,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Safety Officer,2-11yrs,(₹1.8L/yr - ₹9.4L/yr),"₹5,02,974/year",3.9
1537,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Graduate Engineer Trainee (Get),0-2yrs,(₹3.0L/yr - ₹7.0L/yr),"₹4,62,522/year",3.9
1538,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Associate Chief Manager,12-19yrs,(₹12.0L/yr - ₹27.5L/yr),"₹20,28,263/year",3.9
1539,Godrej & Boyce Manufacturing,Engineering & Construction , 10k-50k Employees ,126,Mumbai,Back Office Executive,0-8yrs,(₹1.3L/yr - ₹5.0L/yr),"₹2,52,051/year",3.9
1540,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Collection Officer,0-6yrs,(₹1.0L/yr - ₹3.6L/yr),"₹2,13,448/year",4.0
1541,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Area Sales Manager,0-12yrs,(₹3.0L/yr - ₹13.7L/yr),"₹7,63,082/year",4.0
1542,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Branch Manager,3-10yrs,(₹2.3L/yr - ₹7.0L/yr),"₹3,99,801/year",4.0
1543,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Business Manager,2-9yrs,(₹3.4L/yr - ₹9.0L/yr),"₹5,87,165/year",4.0
1544,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Territory Manager,4-12yrs,(₹4.0L/yr - ₹9.0L/yr),"₹6,44,042/year",4.0
1545,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Sales Executive,0-6yrs,(₹1.2L/yr - ₹3.5L/yr),"₹1,96,227/year",4.0
1546,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Frontline Officer,0-5yrs,(₹1.2L/yr - ₹3.2L/yr),"₹2,02,741/year",4.0
1547,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Field Officer,0-7yrs,(₹1.4L/yr - ₹3.0L/yr),"₹1,97,719/year",4.0
1548,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Area Collection Manager,4-15yrs,(₹3.0L/yr - ₹12.0L/yr),"₹6,85,002/year",4.0
1549,L&T Finance,NBFC , 10k-50k Employees ,29,Mumbai,Product Manager,1-5yrs,(₹5.0L/yr - ₹18.0L/yr),"₹11,54,727/year",4.0
1550,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Senior Engineer,1-8yrs,(₹3.0L/yr - ₹12.0L/yr),"₹7,30,515/year",4.0
1551,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Sales Executive,0-11yrs,(₹1.0L/yr - ₹4.3L/yr),"₹2,89,935/year",4.0
1552,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Deputy Manager,8-15yrs,(₹8.6L/yr - ₹21.4L/yr),"₹15,33,970/year",4.0
1553,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Area Sales Manager,3-16yrs,(₹6.0L/yr - ₹20.0L/yr),"₹11,96,610/year",4.0
1554,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Team Lead,3-11yrs,(₹1.8L/yr - ₹5.6L/yr),"₹3,51,674/year",4.0
1555,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Area Manager,4-17yrs,(₹5.7L/yr - ₹21.0L/yr),"₹12,89,445/year",4.0
1556,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Sales Officer,0-12yrs,(₹2.0L/yr - ₹4.9L/yr),"₹3,61,557/year",4.0
1557,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Senior Sales Executive,2-12yrs,(₹1.8L/yr - ₹5.0L/yr),"₹3,21,158/year",4.0
1558,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,AC Technician,1-8yrs,(₹20.0K/yr - ₹5.7L/yr),"₹2,11,311/year",4.0
1559,LG Electronics,Consumer Electronics & Appliances , 10k-50k Employees ,65,Seoul,Area Service Manager,4-16yrs,(₹4.5L/yr - ₹16.2L/yr),"₹9,25,993/year",4.0
1560,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Senior Engineer,1-11yrs,(₹7.2L/yr - ₹19.0L/yr),"₹13,77,293/year",4.3
1561,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Technical Trainee,0-4yrs,(₹1.2L/yr - ₹3.3L/yr),"₹2,13,988/year",4.3
1562,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Lead Engineer,5-16yrs,(₹12.3L/yr - ₹29.0L/yr),"₹21,05,136/year",4.3
1563,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Senior Software Engineer,1-7yrs,(₹8.5L/yr - ₹20.0L/yr),"₹15,45,221/year",4.3
1564,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Assistant Technician,2-6yrs,(₹2.0L/yr - ₹4.2L/yr),"₹2,89,177/year",4.3
1565,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Senior Design Engineer,3-12yrs,(₹6.0L/yr - ₹20.0L/yr),"₹13,69,522/year",4.3
1566,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Lead Software Engineer,4-11yrs,(₹12.0L/yr - ₹26.7L/yr),"₹21,31,103/year",4.3
1567,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Operations Trainee,0-3yrs,(₹1.3L/yr - ₹2.5L/yr),"₹1,99,515/year",4.3
1568,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Production Engineer,1-5yrs,(₹1.2L/yr - ₹3.5L/yr),"₹2,45,081/year",4.3
1569,John Deere,Industrial Machinery , 5k-10k Employees ,22,Moline,Technician,1-9yrs,(₹1.0L/yr - ₹6.1L/yr),"₹3,32,856/year",4.3
1570,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Officer,0-7yrs,(₹1.6L/yr - ₹5.0L/yr),"₹3,45,253/year",4.2
1571,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Senior Officer,2-10yrs,(₹2.3L/yr - ₹7.6L/yr),"₹4,99,875/year",4.2
1572,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Research Associate,1-6yrs,(₹2.0L/yr - ₹7.2L/yr),"₹4,33,337/year",4.2
1573,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Business Executive,0-6yrs,(₹2.1L/yr - ₹6.0L/yr),"₹3,76,699/year",4.2
1574,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Area Business Manager,6-16yrs,(₹3.6L/yr - ₹13.3L/yr),"₹7,83,395/year",4.2
1575,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Production Officer,1-6yrs,(₹1.9L/yr - ₹5.0L/yr),"₹3,51,290/year",4.2
1576,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Technician,2-9yrs,(₹1.0L/yr - ₹5.6L/yr),"₹3,57,289/year",4.2
1577,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,QC Officer,1-5yrs,(₹1.8L/yr - ₹4.3L/yr),"₹3,18,038/year",4.2
1578,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Medical Representative,0-6yrs,(₹2.0L/yr - ₹6.0L/yr),"₹3,56,659/year",4.2
1579,Intas Pharmaceuticals,Pharma , 10k-50k Employees ,23,Ahmedabad,Senior Research Associate,3-9yrs,(₹3.8L/yr - ₹11.5L/yr),"₹7,05,236/year",4.2
1580,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Sales Manager,0-12yrs,(₹3.0L/yr - ₹10.5L/yr),"₹7,08,728/year",3.5
1581,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Relationship Manager,2-10yrs,(₹3.0L/yr - ₹9.0L/yr),"₹6,42,942/year",3.5
1582,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Coding Instructor,2-7yrs,(₹2.0L/yr - ₹8.5L/yr),"₹5,17,174/year",3.5
1583,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Team Lead,3-12yrs,(₹5.0L/yr - ₹15.0L/yr),"₹10,31,442/year",3.5
1584,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Operations Manager,2-12yrs,(₹4.0L/yr - ₹14.0L/yr),"₹8,33,555/year",3.5
1585,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Concierge Executive,0-6yrs,(₹3.0L/yr - ₹7.5L/yr),"₹5,06,053/year",3.5
1586,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Technical Support Engineer,0-6yrs,(₹2.3L/yr - ₹8.0L/yr),"₹5,00,247/year",3.5
1587,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Senior Sales Manager,3-13yrs,(₹5.0L/yr - ₹15.0L/yr),"₹9,07,390/year",3.5
1588,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Technical Support Executive,0-5yrs,(₹2.0L/yr - ₹6.0L/yr),"₹3,68,107/year",3.5
1589,Whitehat jr,EdTech , 5k-10k Employees ,5,Mumbai,Quality Analyst,2-10yrs,(₹4.0L/yr - ₹9.5L/yr),"₹6,64,715/year",3.5
1590,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Customer Executive,0-14yrs,(₹2.1L/yr - ₹6.8L/yr),"₹4,68,948/year",4.0
1591,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Sales Executive,1-10yrs,(₹1.5L/yr - ₹6.1L/yr),"₹3,75,332/year",4.0
1592,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Area Sales Manager,4-17yrs,(₹6.4L/yr - ₹24.0L/yr),"₹15,11,780/year",4.0
1593,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Quality Executive,0-6yrs,(₹1.7L/yr - ₹5.0L/yr),"₹3,49,410/year",4.0
1594,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Executive Production,1-8yrs,(₹2.6L/yr - ₹6.2L/yr),"₹4,29,068/year",4.0
1595,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Sales Officer,1-12yrs,(₹2.0L/yr - ₹6.0L/yr),"₹4,11,471/year",4.0
1596,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Senior Customer Executive,5-15yrs,(₹3.0L/yr - ₹8.5L/yr),"₹6,31,050/year",4.0
1597,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,MIS Executive,1-13yrs,(₹1.4L/yr - ₹5.3L/yr),"₹3,43,648/year",4.0
1598,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Executive Accountant,0-14yrs,(₹1.8L/yr - ₹6.6L/yr),"₹4,31,080/year",4.0
1599,Varun Beverages,Beverage , 5k-10k Employees ,28,Gurgaon/Gurugram,Deputy Manager,6-16yrs,(₹4.9L/yr - ₹14.5L/yr),"₹10,36,510/year",4.0
1600,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Shift Incharge,5-12yrs,(₹2.5L/yr - ₹9.9L/yr),"₹5,56,912/year",4.2
1601,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Electrical Engineer,1-11yrs,(₹2.0L/yr - ₹7.0L/yr),"₹3,94,129/year",4.2
1602,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Safety Officer,2-9yrs,(₹2.2L/yr - ₹7.4L/yr),"₹4,86,890/year",4.2
1603,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Deputy Manager,9-18yrs,(₹5.3L/yr - ₹17.0L/yr),"₹12,60,207/year",4.2
1604,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Control Room Engineer,3-10yrs,(₹2.3L/yr - ₹6.4L/yr),"₹4,16,491/year",4.2
1605,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Senior Engineer,5-14yrs,(₹4.0L/yr - ₹11.0L/yr),"₹6,94,980/year",4.2
1606,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Mechanical Engineer,1-8yrs,(₹1.8L/yr - ₹9.0L/yr),"₹4,36,029/year",4.2
1607,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Project Manager,3-18yrs,(₹5.0L/yr - ₹19.1L/yr),"₹10,64,685/year",4.2
1608,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Executive Engineer,1-8yrs,(₹2.0L/yr - ₹8.5L/yr),"₹5,19,553/year",4.2
1609,Thermax Limited,Industrial Machinery , 1k-5k Employees ,57,Pune,Site Incharge,0-15yrs,(₹2.0L/yr - ₹9.0L/yr),"₹5,06,974/year",4.2
1610,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Processing Executive,0-5yrs,(₹2.0L/yr - ₹4.0L/yr),"₹2,93,360/year",3.9
1611,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Sales Executive,0-7yrs,(₹1.2L/yr - ₹4.5L/yr),"₹2,36,385/year",3.9
1612,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Branch Relationship Executive,0-6yrs,(₹1.0L/yr - ₹3.0L/yr),"₹2,13,921/year",3.9
1613,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Team Lead,2-9yrs,(₹1.5L/yr - ₹9.0L/yr),"₹4,76,908/year",3.9
1614,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Relationship Executive,0-4yrs,(₹1.3L/yr - ₹5.2L/yr),"₹2,43,394/year",3.9
1615,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Talent Advisor,2-8yrs,(₹3.6L/yr - ₹12.5L/yr),"₹7,92,565/year",3.9
1616,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,MIS Executive,0-9yrs,(₹1.1L/yr - ₹6.8L/yr),"₹2,93,903/year",3.9
1617,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Recruitment Coordinator,0-8yrs,(₹3.0L/yr - ₹7.5L/yr),"₹5,21,148/year",3.9
1618,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Senior Software Engineer,3-8yrs,(₹6.3L/yr - ₹25.6L/yr),"₹14,84,530/year",3.9
1619,Randstad,Recruitment , 5k-10k Employees ,31,Chennai,Information Technology Recruiter,0-5yrs,(₹2.0L/yr - ₹7.1L/yr),"₹4,04,757/year",3.9
1620,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Senior Analyst,0-12yrs,(₹4.0L/yr - ₹16.0L/yr),"₹9,08,082/year",4.1
1621,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Assistant Vice President,7-20yrs,(₹14.4L/yr - ₹48.0L/yr),"₹31,76,925/year",4.1
1622,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Analyst,0-9yrs,(₹1.8L/yr - ₹10.5L/yr),"₹6,28,044/year",4.1
1623,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Financial Analyst,0-6yrs,(₹1.6L/yr - ₹7.0L/yr),"₹5,13,511/year",4.1
1624,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Process Supervisor,3-10yrs,(₹2.8L/yr - ₹11.4L/yr),"₹6,93,352/year",4.1
1625,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Associate Vice President,8-18yrs,(₹15.0L/yr - ₹48.0L/yr),"₹32,72,010/year",4.1
1626,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,AVP,8-18yrs,(₹15.9L/yr - ₹51.0L/yr),"₹32,26,870/year",4.1
1627,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Sales Manager,0-9yrs,(₹3.0L/yr - ₹9.1L/yr),"₹5,90,301/year",4.1
1628,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Team Manager,7-15yrs,(₹6.0L/yr - ₹22.0L/yr),"₹12,76,386/year",4.1
1629,Deutsche Bank,Banking , 10k-50k Employees ,153,Frankfurt,Associate Engineer,2-11yrs,(₹9.0L/yr - ₹32.5L/yr),"₹20,09,607/year",4.1
